Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,week,Day,Day_of_week,Lag_1,Lag_7,Rolling_mean_7
24,2011-08-26,1402372.09,0,69.94,3.906,136.2136129,8.358,2011,8,34,26,4,1352039.88,1567340.07,1411139.975714286
24,2011-09-02,1196105.44,0,68.14,3.879,136.2440968,8.358,2011,9,35,2,4,1402372.09,1356938.95,1417680.722857143
24,2011-09-09,1527455.19,1,68.32,3.93,136.2745806,8.358,2011,9,36,9,4,1196105.44,1357672.24,1389514.2400000002
24,2011-09-16,1227535.97,0,65.56,3.937,136.3145,8.358,2011,9,37,16,4,1527455.19,1310973.06,1380532.975714286
24,2011-09-23,1232376.49,0,60.61,3.899,136.367,8.358,2011,9,38,23,4,1227535.97,1417616.81,1394426.9157142858
24,2011-09-30,1246242.61,0,68.0,3.858,136.4195,8.358,2011,9,39,30,4,1232376.49,1402818.01,1408422.25
24,2011-10-07,1405914.39,0,53.87,3.775,136.472,8.454,2011,10,40,7,4,1246242.61,1352039.88,1395057.002857143
24,2011-10-14,1333315.03,0,60.21,3.744,136.5150968,8.454,2011,10,41,14,4,1405914.39,1402372.09,1371490.1485714286
24,2011-10-21,1283563.43,0,56.6,3.757,136.5017742,8.454,2011,10,42,21,4,1333315.03,1196105.44,1348513.932857143
24,2011-10-28,1307142.75,0,48.0,3.757,136.4884516,8.454,2011,10,43,28,4,1283563.43,1527455.19,1372768.6400000001
24,2011-11-04,1385860.38,0,39.87,3.738,136.475129,8.454,2011,11,44,4,4,1307142.75,1227535.97,1360849.0557142857
24,2011-11-11,1425078.59,0,46.78,3.719,136.4618065,8.454,2011,11,45,11,4,1385860.38,1232376.49,1334386.152857143
24,2011-11-18,1297535.69,0,48.17,3.717,136.4666667,8.454,2011,11,46,18,4,1425078.59,1246242.61,1312018.238571429
24,2011-11-25,1761235.67,1,41.83,3.689,136.4788,8.454,2011,11,47,25,4,1297535.69,1405914.39,1319714.5971428573
24,2011-12-02,1335647.1,0,47.21,3.666,136.4909333,8.454,2011,12,48,2,4,1761235.67,1333315.03,1309849.302857143
24,2011-12-09,1529615.54,0,42.3,3.627,136.5030667,8.454,2011,12,49,9,4,1335647.1,1283563.43,1322343.3014285716
24,2011-12-16,1624994.43,0,36.0,3.611,136.5335161,8.454,2011,12,50,16,4,1529615.54,1307142.75,1290870.095714286
24,2011-12-23,2168344.23,0,36.93,3.587,136.5883871,8.454,2011,12,51,23,4,1624994.43,1385860.38,1313487.8685714286
24,2011-12-30,1363973.16,1,33.45,3.566,136.6432581,8.454,2011,12,52,30,4,2168344.23,1425078.59,1341016.7400000002
25,2010-02-05,677231.63,0,21.1,2.784,204.2471935,8.187,2010,2,5,5,4,0.0,0.0,0.0
25,2010-02-12,583364.02,1,19.64,2.773,204.3857472,8.187,2010,2,6,12,4,677231.63,0.0,0.0
25,2010-02-19,676260.67,0,24.16,2.745,204.4321004,8.187,2010,2,7,19,4,583364.02,0.0,0.0
25,2010-02-26,628516.57,0,29.16,2.754,204.4630869,8.187,2010,2,8,26,4,676260.67,0.0,0.0
25,2010-03-05,665750.06,0,29.45,2.777,204.4940734,8.187,2010,3,9,5,4,628516.57,0.0,0.0
25,2010-03-12,660619.99,0,40.05,2.818,204.5250598,8.187,2010,3,10,12,4,665750.06,0.0,0.0
25,2010-03-19,659795.84,0,45.0,2.844,204.3782258,8.187,2010,3,11,19,4,660619.99,0.0,0.0
25,2010-03-26,696687.6,0,45.84,2.854,204.201755,8.187,2010,3,12,26,4,659795.84,677231.63,0.0
25,2010-04-02,822486.37,0,47.2,2.85,204.0252842,7.856,2010,4,13,2,4,696687.6,583364.02,0.0
25,2010-04-09,712647.97,0,61.36,2.869,203.8488134,7.856,2010,4,14,9,4,822486.37,676260.67,0.0
25,2010-04-16,715311.6,0,52.16,2.899,203.7307486,7.856,2010,4,15,16,4,712647.97,628516.57,0.0
25,2010-04-23,694531.72,0,46.12,2.902,203.6905586,7.856,2010,4,16,23,4,715311.6,665750.06,0.0
25,2010-04-30,706924.02,0,50.97,2.921,203.6503685,7.856,2010,4,17,30,4,694531.72,660619.99,0.0
25,2010-05-07,724468.97,0,63.67,2.966,203.6101784,7.856,2010,5,18,7,4,706924.02,659795.84,650219.8257142858
25,2010-05-14,698073.95,0,50.27,2.982,203.6133915,7.856,2010,5,19,14,4,724468.97,696687.6,652999.2500000001
25,2010-05-21,704113.22,0,57.17,2.958,203.8770235,7.856,2010,5,20,21,4,698073.95,822486.37,687159.585714286
25,2010-05-28,792442.54,0,69.31,2.899,204.1406556,7.856,2010,5,21,28,4,704113.22,712647.97,692357.7714285717
25,2010-06-04,764155.44,0,69.22,2.847,204.4042877,7.856,2010,6,22,4,4,792442.54,715311.6,704757.0614285715
25,2010-06-11,737163.2,0,63.68,2.809,204.6679198,7.856,2010,6,23,11,4,764155.44,694531.72,708868.7271428573
25,2010-06-18,780444.94,0,69.56,2.78,204.670036,7.856,2010,6,24,18,4,737163.2,706924.02,715483.5885714287
25,2010-06-25,737569.14,0,72.17,2.808,204.5675459,7.856,2010,6,25,25,4,780444.94,724468.97,724722.6071428573
25,2010-07-02,759407.87,0,66.42,2.815,204.4650559,7.527,2010,7,26,2,4,737569.14,698073.95,724920.6571428572
25,2010-07-09,719591.13,0,75.24,2.793,204.3625658,7.527,2010,7,27,9,4,759407.87,704113.22,708010.2071428571
25,2010-07-16,726997.84,0,73.43,2.783,204.3571656,7.527,2010,7,28,16,4,719591.13,792442.54,719409.4314285715
25,2010-07-23,665290.93,0,75.37,2.771,204.4812188,7.527,2010,7,29,23,4,726997.84,764155.44,726387.122857143
25,2010-07-30,682124.34,0,71.99,2.781,204.605272,7.527,2010,7,30,30,4,665290.93,737163.2,732477.3342857144
25,2010-08-06,699464.43,0,71.79,2.784,204.7293252,7.527,2010,8,31,6,4,682124.34,780444.94,742980.322857143
25,2010-08-13,686072.39,0,72.73,2.805,204.8533784,7.527,2010,8,32,13,4,699464.43,737569.14,744851.7757142858
25,2010-08-20,724499.81,0,71.81,2.779,204.8217044,7.527,2010,8,33,20,4,686072.39,759407.87,753613.7642857144
25,2010-08-27,711461.95,0,67.15,2.755,204.7900305,7.527,2010,8,34,27,4,724499.81,719591.13,755824.8942857144
25,2010-09-03,685700.08,0,71.17,2.715,204.7583566,7.527,2010,9,35,3,4,711461.95,726997.84,746475.6514285716
25,2010-09-10,655811.95,1,61.14,2.699,204.7266827,7.527,2010,9,36,10,4,685700.08,665290.93,732352.1500000001
25,2010-09-17,628989.88,0,60.13,2.706,204.7513279,7.527,2010,9,37,17,4,655811.95,682124.34,724489.455714286
25,2010-09-24,607819.33,0,65.06,2.713,204.8182126,7.527,2010,9,38,24,4,628989.88,699464.43,712920.8114285715
25,2010-10-01,658640.14,0,57.56,2.707,204.8850973,7.484,2010,10,39,1,4,607819.33,686072.39,705564.1328571431
25,2010-10-08,674283.86,0,48.46,2.764,204.951982,7.484,2010,10,40,8,4,658640.14,724499.81,700577.2671428573
25,2010-10-15,616094.72,0,54.09,2.868,205.0137637,7.484,2010,10,41,15,4,674283.86,711461.95,699415.955714286
25,2010-10-22,661644.19,0,46.73,2.917,205.0627881,7.484,2010,10,42,22,4,616094.72,685700.08,693516.2757142858
25,2010-10-29,674458.03,0,55.72,2.921,205.1118126,7.484,2010,10,43,29,4,661644.19,655811.95,692162.1357142859
25,2010-11-05,696314.53,0,38.8,2.917,205.160837,7.484,2010,11,44,5,4,674458.03,628989.88,684571.4985714287
25,2010-11-12,713250.08,0,40.68,2.931,205.2098614,7.484,2010,11,45,12,4,696314.53,607819.33,671479.3414285715
25,2010-11-19,718056.73,0,42.72,3.0,205.0992811,7.484,2010,11,46,19,4,713250.08,658640.14,667560.4485714287
25,2010-11-26,1115240.61,1,43.43,3.039,204.9621,7.484,2010,11,47,26,4,718056.73,674283.86,660386.7414285716
25,2010-12-03,885572.96,0,32.41,3.046,204.8249189,7.484,2010,12,48,3,4,1115240.61,616094.72,646762.8514285715
25,2010-12-10,964729.18,0,22.65,3.109,204.6877378,7.484,2010,12,49,10,4,885572.96,661644.19,643326.2957142858
25,2010-12-17,1047707.59,0,21.6,3.14,204.6321194,7.484,2010,12,50,17,4,964729.18,674458.03,645990.0214285714
25,2010-12-24,1295391.19,0,22.94,3.141,204.6376731,7.484,2010,12,51,24,4,1047707.59,696314.53,655607.8285714287
25,2010-12-31,623092.54,1,25.89,3.179,204.6432267,7.484,2010,12,52,31,4,1295391.19,713250.08,670669.3642857143
25,2011-01-07,558794.63,0,29.0,3.193,204.6487803,7.343,2011,1,1,7,4,623092.54,718056.73,679157.4485714287
25,2011-01-14,572360.83,0,18.3,3.205,204.7026042,7.343,2011,1,2,14,4,558794.63,1115240.61,742151.2700000001
25,2011-01-21,568093.57,0,23.21,3.229,205.0460497,7.343,2011,1,3,21,4,572360.83,885572.96,780648.1614285716
25,2011-01-28,600448.69,0,18.92,3.237,205.3894952,7.343,2011,1,4,28,4,568093.57,964729.18,823946.0171428573
25,2011-02-04,639830.45,0,23.94,3.231,205.7329407,7.343,2011,2,5,4,4,600448.69,1047707.59,877267.3828571431
25,2011-02-11,615666.78,1,21.18,3.239,206.0763862,7.343,2011,2,6,11,4,639830.45,1295391.19,962849.7628571431
25,2011-02-18,634637.03,0,38.42,3.245,206.3694701,7.343,2011,2,7,18,4,615666.78,623092.54,949970.1142857143
25,2011-02-25,570816.34,0,28.36,3.274,206.6424093,7.343,2011,2,8,25,4,634637.03,558794.63,927218.3857142859
25,2011-03-04,640912.18,0,31.59,3.433,206.9153485,7.343,2011,3,9,4,4,570816.34,572360.83,849664.1314285717
25,2011-03-11,599828.39,0,36.73,3.582,207.1882876,7.343,2011,3,10,11,4,640912.18,568093.57,804309.9328571429
25,2011-03-18,603393.64,0,40.94,3.631,207.4283845,7.343,2011,3,11,18,4,599828.39,600448.69,752269.862857143
25,2011-03-25,616324.24,0,38.51,3.625,207.6553444,7.343,2011,3,12,25,4,603393.64,639830.45,694001.7000000001
25,2011-04-01,618377.79,0,28.5,3.638,207.8823043,7.287,2011,4,13,1,4,616324.24,615666.78,596898.2128571429
25,2011-04-08,648606.13,0,42.11,3.72,208.1092642,7.287,2011,4,14,8,4,618377.79,634637.03,598547.4257142858
25,2011-04-15,674562.45,0,51.43,3.821,208.3172811,7.287,2011,4,15,15,4,648606.13,570816.34,600264.812857143
25,2011-04-22,756588.42,0,45.87,3.892,208.4779405,7.287,2011,4,16,22,4,674562.45,640912.18,610057.862857143
25,2011-04-29,649245.0,0,58.43,3.962,208.6386,7.287,2011,4,17,29,4,756588.42,599828.39,614591.4085714287
25,2011-05-06,659446.55,0,49.5,4.046,208.7992595,7.287,2011,5,18,6,4,649245.0,603393.64,615012.1157142859
25,2011-05-13,684783.15,0,60.1,4.066,208.9599189,7.287,2011,5,19,13,4,659446.55,616324.24,611654.0857142858
25,2011-05-20,677971.33,0,56.56,4.062,208.7583165,7.287,2011,5,20,20,4,684783.15,618377.79,612041.372857143
25,2011-05-27,718373.94,0,67.18,3.985,208.556714,7.287,2011,5,21,27,4,677971.33,648606.13,614036.9585714287
25,2011-06-03,737551.74,0,70.69,3.922,208.3551116,7.287,2011,6,22,3,4,718373.94,674562.45,628857.8314285716
25,2011-06-10,740259.63,0,71.45,3.881,208.1535092,7.287,2011,6,23,10,4,737551.74,756588.42,645383.0085714286
25,2011-06-17,717373.43,0,63.58,3.842,208.1265604,7.287,2011,6,24,17,4,740259.63,649245.0,652442.5242857144
25,2011-06-24,699270.1,0,70.71,3.804,208.2306018,7.287,2011,6,25,24,4,717373.43,659446.55,660450.082857143
25,2011-07-01,706206.86,0,66.61,3.748,208.3346432,7.274,2011,7,26,1,4,699270.1,684783.15,670229.9271428573
25,2011-07-08,698529.64,0,71.64,3.711,208.4386847,7.274,2011,7,27,8,4,706206.86,677971.33,678743.2900000002
25,2011-07-15,680510.23,0,72.67,3.76,208.5309337,7.274,2011,7,28,15,4,698529.64,718373.94,688710.1200000001
25,2011-07-22,670854.96,0,78.1,3.811,208.5937018,7.274,2011,7,29,22,4,680510.23,737551.74,697708.5900000001
25,2011-07-29,668390.82,0,74.72,3.829,208.6564699,7.274,2011,7,30,29,4,670854.96,740259.63,695375.9057142858
25,2011-08-05,679706.01,0,74.0,3.842,208.719238,7.274,2011,8,31,5,4,668390.82,717373.43,705108.5385714286
25,2011-08-12,667130.48,0,70.93,3.812,208.7820061,7.274,2011,8,32,12,4,679706.01,699270.1,710797.6171428573
25,2011-08-19,688958.75,0,68.09,3.747,208.8424359,7.274,2011,8,33,19,4,667130.48,706206.86,713858.1471428572
25,2011-08-26,726422.55,0,66.8,3.704,208.902476,7.274,2011,8,34,26,4,688958.75,698529.64,716795.0485714286
25,2011-09-02,699779.0,0,67.2,3.703,208.9625161,7.274,2011,9,35,2,4,726422.55,680510.23,711385.9471428572
25,2011-09-09,673248.48,1,67.51,3.738,209.0225562,7.274,2011,9,36,9,4,699779.0,670854.96,701857.8357142858
25,2011-09-16,628720.46,0,62.05,3.742,209.1893892,7.274,2011,9,37,16,4,673248.48,668390.82,691590.862857143
25,2011-09-23,620885.93,0,60.28,3.711,209.4986126,7.274,2011,9,38,23,4,628720.46,679706.01,686209.802857143
25,2011-09-30,639160.24,0,60.7,3.645,209.807836,7.274,2011,9,39,30,4,620885.93,667130.48,681618.4285714288
25,2011-10-07,671522.87,0,50.82,3.583,210.1170595,7.082,2011,10,40,7,4,639160.24,688958.75,679154.412857143
25,2011-10-14,646915.47,0,58.95,3.541,210.4027602,7.082,2011,10,41,14,4,671522.87,726422.55,683139.1142857143
25,2011-10-21,690675.5,0,50.22,3.57,210.5473252,7.082,2011,10,42,21,4,646915.47,699779.0,685891.7957142858
25,2011-10-28,724443.97,0,46.28,3.569,210.6918901,7.082,2011,10,43,28,4,690675.5,673248.48,686233.7271428573
25,2011-11-04,718393.61,0,40.88,3.551,210.8364551,7.082,2011,11,44,4,4,724443.97,628720.46,680566.532857143
25,2011-11-11,719235.07,0,44.81,3.53,210.9810201,7.082,2011,11,45,11,4,718393.61,620885.93,672163.6642857145
25,2011-11-18,728525.6,0,46.41,3.53,211.1847207,7.082,2011,11,46,18,4,719235.07,639160.24,668167.9157142859
25,2011-11-25,1116211.39,1,43.49,3.492,211.4120757,7.082,2011,11,47,25,4,728525.6,671522.87,665677.0757142858
25,2011-12-02,878314.57,0,42.85,3.452,211.6394306,7.082,2011,12,48,2,4,1116211.39,646915.47,654318.9214285716
25,2011-12-09,916446.02,0,38.69,3.415,211.8667856,7.082,2011,12,49,9,4,878314.57,690675.5,653018.4214285716
25,2011-12-16,997502.47,0,33.09,3.413,212.0685039,7.082,2011,12,50,16,4,916446.02,724443.97,660332.0628571429
25,2011-12-23,1290532.97,0,36.56,3.389,212.2360401,7.082,2011,12,51,23,4,997502.47,718393.61,673142.512857143
25,2011-12-30,683665.37,1,32.42,3.389,212.4035763,7.082,2011,12,52,30,4,1290532.97,719235.07,687192.3900000002
26,2010-02-05,1034119.21,0,9.55,2.788,131.5279032,8.488,2010,2,5,5,4,0.0,0.0,0.0
26,2010-02-12,1015684.09,1,18.14,2.771,131.5866129,8.488,2010,2,6,12,4,1034119.21,0.0,0.0
26,2010-02-19,999348.55,0,22.62,2.747,131.637,8.488,2010,2,7,19,4,1015684.09,0.0,0.0
26,2010-02-26,855385.01,0,27.32,2.753,131.686,8.488,2010,2,8,26,4,999348.55,0.0,0.0
26,2010-03-05,1005669.58,0,28.6,2.766,131.735,8.488,2010,3,9,5,4,855385.01,0.0,0.0
26,2010-03-12,963382.09,0,31.1,2.805,131.784,8.488,2010,3,10,12,4,1005669.58,0.0,0.0
26,2010-03-19,903366.55,0,35.34,2.834,131.8242903,8.488,2010,3,11,19,4,963382.09,0.0,0.0
26,2010-03-26,893613.0,0,35.26,2.831,131.863129,8.488,2010,3,12,26,4,903366.55,1034119.21,0.0
26,2010-04-02,1029849.2,0,36.53,2.826,131.9019677,8.512,2010,4,13,2,4,893613.0,1015684.09,0.0
26,2010-04-09,1022293.81,0,50.13,2.849,131.9408065,8.512,2010,4,14,9,4,1029849.2,999348.55,0.0
26,2010-04-16,905548.38,0,36.6,2.885,131.9809,8.512,2010,4,15,16,4,1022293.81,855385.01,0.0
26,2010-04-23,881930.87,0,39.68,2.895,132.0226667,8.512,2010,4,16,23,4,905548.38,1005669.58,0.0
26,2010-04-30,904503.85,0,40.56,2.935,132.0644333,8.512,2010,4,17,30,4,881930.87,963382.09,0.0
26,2010-05-07,1074479.73,0,54.72,2.981,132.1062,8.512,2010,5,18,7,4,904503.85,903366.55,968136.4400000002
26,2010-05-14,972663.59,0,39.08,2.983,132.152129,8.512,2010,5,19,14,4,1074479.73,893613.0,948064.1242857145
26,2010-05-21,986765.01,0,50.81,2.961,132.2230323,8.512,2010,5,20,21,4,972663.59,1029849.2,950087.7114285716
26,2010-05-28,1069851.59,0,61.65,2.906,132.2939355,8.512,2010,5,21,28,4,986765.01,1022293.81,953365.6057142859
26,2010-06-04,1003202.66,0,58.46,2.857,132.3648387,8.512,2010,6,22,4,4,1069851.59,905548.38,960531.8014285715
26,2010-06-11,1073862.59,0,51.62,2.83,132.4357419,8.512,2010,6,23,11,4,1003202.66,881930.87,942854.842857143
26,2010-06-18,1001286.67,0,53.62,2.805,132.4733333,8.512,2010,6,24,18,4,1073862.59,904503.85,934443.6657142857
26,2010-06-25,976242.09,0,63.78,2.81,132.4976,8.512,2010,6,25,25,4,1001286.67,1074479.73,958888.4057142858
26,2010-07-02,1078455.48,0,58.9,2.815,132.5218667,8.445,2010,7,26,2,4,976242.09,972663.59,970181.3471428573
26,2010-07-09,1122356.53,0,71.08,2.806,132.5461333,8.445,2010,7,27,9,4,1078455.48,986765.01,964026.4628571429
26,2010-07-16,1028151.72,0,67.66,2.796,132.5667742,8.445,2010,7,28,16,4,1122356.53,1069851.59,970820.4314285716
26,2010-07-23,971615.62,0,65.4,2.784,132.5825806,8.445,2010,7,29,23,4,1028151.72,1003202.66,984771.042857143
26,2010-07-30,1005324.28,0,63.79,2.792,132.5983871,8.445,2010,7,30,30,4,971615.62,1073862.59,1012189.8600000002
26,2010-08-06,1125329.77,0,62.93,2.792,132.6141935,8.445,2010,8,31,6,4,1005324.28,1001286.67,1026015.9771428574
26,2010-08-13,1011938.29,0,61.58,2.81,132.63,8.445,2010,8,32,13,4,1125329.77,976242.09,1011982.0285714287
26,2010-08-20,1007385.36,0,62.68,2.796,132.6616129,8.445,2010,8,33,20,4,1011938.29,1078455.48,1027095.1557142858
26,2010-08-27,977322.52,0,57.23,2.77,132.6932258,8.445,2010,8,34,27,4,1007385.36,1122356.53,1046465.372857143
26,2010-09-03,1037549.71,0,66.93,2.735,132.7248387,8.445,2010,9,35,3,4,977322.52,1028151.72,1040508.2485714287
26,2010-09-10,1042226.3,1,54.82,2.717,132.7564516,8.445,2010,9,36,10,4,1037549.71,971615.62,1035995.8142857144
26,2010-09-17,923473.7,0,50.08,2.716,132.7670667,8.445,2010,9,37,17,4,1042226.3,1005324.28,1026204.6271428574
26,2010-09-24,868636.3,0,52.47,2.718,132.7619333,8.445,2010,9,38,24,4,923473.7,1125329.77,1043925.0700000001
26,2010-10-01,923221.52,0,57.8,2.717,132.7568,8.149,2010,10,39,1,4,868636.3,1011938.29,1049024.5271428574
26,2010-10-08,1001069.52,0,46.81,2.776,132.7516667,8.149,2010,10,40,8,4,923221.52,1007385.36,1038871.6528571431
26,2010-10-15,937956.89,0,39.93,2.878,132.7633548,8.149,2010,10,41,15,4,1001069.52,977322.52,1018152.5085714288
26,2010-10-22,916522.66,0,36.13,2.919,132.8170968,8.149,2010,10,42,22,4,937956.89,1037549.71,1019495.0785714288
26,2010-10-29,895069.88,0,40.3,2.938,132.8708387,8.149,2010,10,43,29,4,916522.66,1042226.3,1029582.3185714288
26,2010-11-05,970224.51,0,30.51,2.938,132.9245806,8.149,2010,11,44,5,4,895069.88,923473.7,1017889.3785714287
26,2010-11-12,971193.01,0,37.51,2.961,132.9783226,8.149,2010,11,45,12,4,970224.51,868636.3,981218.882857143
26,2010-11-19,901972.7,0,36.73,3.03,132.9172,8.149,2010,11,46,19,4,971193.01,923221.52,968545.0585714286
26,2010-11-26,1286833.62,1,28.11,3.07,132.8369333,8.149,2010,11,47,26,4,901972.7,1001069.52,967642.7957142859
26,2010-12-03,1016143.64,0,27.73,3.065,132.7566667,8.149,2010,12,48,3,4,1286833.62,937956.89,962019.1342857144
26,2010-12-10,1149612.04,0,16.6,3.132,132.6764,8.149,2010,12,49,10,4,1016143.64,916522.66,944729.5557142858
26,2010-12-17,1196813.33,0,20.61,3.139,132.6804516,8.149,2010,12,50,17,4,1149612.04,895069.88,923707.2100000001
26,2010-12-24,1573982.47,0,21.81,3.15,132.7477419,8.149,2010,12,51,24,4,1196813.33,970224.51,930385.8971428573
26,2010-12-31,877268.29,1,18.73,3.177,132.8150323,8.149,2010,12,52,31,4,1573982.47,971193.01,945036.8557142859
26,2011-01-07,938149.21,0,21.13,3.193,132.8823226,7.907,2011,1,1,7,4,877268.29,901972.7,942001.3100000003
26,2011-01-14,812323.29,0,16.7,3.215,132.9510645,7.907,2011,1,2,14,4,938149.21,1286833.62,982824.7528571431
26,2011-01-21,809833.21,0,12.98,3.232,133.0285161,7.907,2011,1,3,21,4,812323.29,1016143.64,993994.2885714287
26,2011-01-28,817485.14,0,5.54,3.243,133.1059677,7.907,2011,1,4,28,4,809833.21,1149612.04,1027292.7714285717
26,2011-02-04,911807.02,0,11.17,3.24,133.1834194,7.907,2011,2,5,4,4,817485.14,1196813.33,1070398.9785714287
26,2011-02-11,1010711.08,1,15.12,3.255,133.260871,7.907,2011,2,6,11,4,911807.02,1573982.47,1156650.115714286
26,2011-02-18,981978.02,0,19.63,3.263,133.3701429,7.907,2011,2,7,18,4,1010711.08,877268.29,1143232.2985714287
26,2011-02-25,910298.44,0,16.3,3.281,133.4921429,7.907,2011,2,8,25,4,981978.02,938149.21,1148400.3714285714
26,2011-03-04,945643.17,0,14.31,3.437,133.6141429,7.907,2011,3,9,4,4,910298.44,812323.29,1080613.1814285715
26,2011-03-11,946614.55,0,28.13,3.6,133.7361429,7.907,2011,3,10,11,4,945643.17,809833.21,1051140.262857143
26,2011-03-18,887426.12,0,31.76,3.634,133.8492258,7.907,2011,3,11,18,4,946614.55,817485.14,1003693.562857143
26,2011-03-25,866566.54,0,22.99,3.624,133.9587419,7.907,2011,3,12,25,4,887426.12,911807.02,962978.3757142859
26,2011-04-01,849231.61,0,22.99,3.638,134.0682581,7.818,2011,4,13,1,4,866566.54,1010711.08,882511.0342857145
26,2011-04-08,985229.81,0,29.09,3.72,134.1777742,7.818,2011,4,14,8,4,849231.61,981978.02,897469.5671428572
26,2011-04-15,863266.12,0,39.46,3.823,134.2784667,7.818,2011,4,15,15,4,985229.81,910298.44,893490.8857142859
26,2011-04-22,921700.61,0,33.81,3.919,134.3571,7.818,2011,4,16,22,4,863266.12,945643.17,912536.582857143
26,2011-04-29,873450.29,0,47.17,3.988,134.4357333,7.818,2011,4,17,29,4,921700.61,946614.55,932076.7742857144
26,2011-05-06,1024778.23,0,45.0,4.078,134.5143667,7.818,2011,5,18,6,4,873450.29,887426.12,942068.3428571429
26,2011-05-13,941008.85,0,48.2,4.095,134.593,7.818,2011,5,19,13,4,1024778.23,866566.54,935605.4171428572
26,2011-05-20,938334.62,0,48.86,4.101,134.6803871,7.818,2011,5,20,20,4,941008.85,849231.61,912536.9214285716
26,2011-05-27,996723.58,0,56.74,4.034,134.7677742,7.818,2011,5,21,27,4,938334.62,985229.81,913001.462857143
26,2011-06-03,1054454.4,0,60.49,3.973,134.8551613,7.818,2011,6,22,3,4,996723.58,863266.12,906282.5600000002
26,2011-06-10,1094058.68,0,59.85,3.924,134.9425484,7.818,2011,6,23,10,4,1054454.4,921700.61,902862.1942857144
26,2011-06-17,981646.46,0,54.5,3.873,135.0837333,7.818,2011,6,24,17,4,1094058.68,873450.29,892410.1571428573
26,2011-06-24,997474.93,0,56.94,3.851,135.2652667,7.818,2011,6,25,24,4,981646.46,1024778.23,912031.8871428573
26,2011-07-01,1070119.09,0,59.89,3.815,135.4468,7.767,2011,7,26,1,4,997474.93,941008.85,922666.5028571431
26,2011-07-08,1133807.03,0,63.34,3.784,135.6283333,7.767,2011,7,27,8,4,1070119.09,938334.62,935395.5042857145
26,2011-07-15,1021534.7,0,64.43,3.827,135.7837419,7.767,2011,7,28,15,4,1133807.03,996723.58,937037.4714285715
26,2011-07-22,1017867.8,0,69.52,3.882,135.8738387,7.767,2011,7,29,22,4,1021534.7,1054454.4,964350.082857143
26,2011-07-29,1005360.5,0,63.32,3.898,135.9639355,7.767,2011,7,30,29,4,1017867.8,1094058.68,988972.6642857144
26,2011-08-05,1107552.43,0,63.16,3.903,136.0540323,7.767,2011,8,31,5,4,1005360.5,981646.46,1004429.26
26,2011-08-12,1087644.5,0,62.99,3.88,136.144129,7.767,2011,8,32,12,4,1107552.43,997474.93,1000528.7885714287
26,2011-08-19,1021766.75,0,60.58,3.82,136.183129,7.767,2011,8,33,19,4,1087644.5,1070119.09,1018973.1085714287
26,2011-08-26,1064617.62,0,61.1,3.796,136.2136129,7.767,2011,8,34,26,4,1021766.75,1133807.03,1046897.7385714287
26,2011-09-02,1040143.14,0,59.67,3.784,136.2440968,7.767,2011,9,35,2,4,1064617.62,1021534.7,1050442.1842857145
26,2011-09-09,1069710.97,1,60.98,3.809,136.2745806,7.767,2011,9,36,9,4,1040143.14,1017867.8,1045215.5271428573
26,2011-09-16,951569.84,0,55.19,3.809,136.3145,7.767,2011,9,37,16,4,1069710.97,1005360.5,1032544.3585714288
26,2011-09-23,923644.6,0,50.72,3.758,136.367,7.767,2011,9,38,23,4,951569.84,1107552.43,1050530.9257142858
26,2011-09-30,959339.51,0,59.42,3.684,136.4195,7.767,2011,9,39,30,4,923644.6,1087644.5,1063412.2928571429
26,2011-10-07,1130022.99,0,46.84,3.633,136.472,7.598,2011,10,40,7,4,959339.51,1021766.75,1056504.815714286
26,2011-10-14,987886.08,0,53.91,3.583,136.5150968,7.598,2011,10,41,14,4,1130022.99,1064617.62,1046620.6142857143
26,2011-10-21,974907.28,0,45.23,3.618,136.5017742,7.598,2011,10,42,21,4,987886.08,1040143.14,1049278.962857143
26,2011-10-28,972256.98,0,35.06,3.604,136.4884516,7.598,2011,10,43,28,4,974907.28,1069710.97,1056685.1300000001
26,2011-11-04,988950.75,0,31.7,3.586,136.475129,7.598,2011,11,44,4,4,972256.98,951569.84,1049000.7500000002
26,2011-11-11,1077640.13,0,40.08,3.57,136.4618065,7.598,2011,11,45,11,4,988950.75,923644.6,1022728.202857143
26,2011-11-18,946091.79,0,37.78,3.571,136.4666667,7.598,2011,11,46,18,4,1077640.13,959339.51,1004398.9185714286
26,2011-11-25,1282320.05,1,31.07,3.536,136.4788,7.598,2011,11,47,25,4,946091.79,1130022.99,1019864.0957142859
26,2011-12-02,1012498.49,0,36.74,3.501,136.4909333,7.598,2011,12,48,2,4,1282320.05,987886.08,1008902.4471428572
26,2011-12-09,1148987.46,0,34.24,3.47,136.5030667,7.598,2011,12,49,9,4,1012498.49,974907.28,999583.0385714287
26,2011-12-16,1204807.83,0,28.24,3.445,136.5335161,7.598,2011,12,50,16,4,1148987.46,972256.98,985661.04
26,2011-12-23,1515175.01,0,22.53,3.413,136.5883871,7.598,2011,12,51,23,4,1204807.83,988950.75,991001.17
26,2011-12-30,972834.42,1,18.8,3.402,136.6432581,7.598,2011,12,52,30,4,1515175.01,1077640.13,1013000.5314285716
27,2010-02-05,1874289.79,0,27.19,2.954,135.3524608,8.237,2010,2,5,5,4,0.0,0.0,0.0
